Date,Time,Detection,Location,Summary,Image,Status
2025-06-25,11:20:40,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a caution sign on the floor. There are two people walking down the walkway, and one of them is carrying a knife. The walkway appears to be a public space, possibly a mall or a shopping center.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253499.jpg,pending
2025-06-25,11:20:40,NonViolence,100_Street_Entracne,"The image shows a security camera view of a public area with a checkered floor and a few people walking around. One person is standing near a trash can, and another person is holding a backpack. There is also a person lying on the floor. The security camera captures these interactions, providing a comprehensive view of the scene.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251668.jpg,pending
2025-06-25,11:20:35,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a caution sign on the floor. There are two people walking down the walkway, and one of them is carrying a knife. The walkway appears to be a public space, possibly a mall or a shopping center.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254770.jpg,pending
2025-06-25,11:20:31,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some of whom are walking around, while others are standing still. A person is holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252138.jpg,pending
2025-06-25,11:20:30,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a yellow caution sign on the floor. There are two people walking down the walkway, and one of them is carrying a knife.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252662.jpg,pending
2025-06-25,11:20:25,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a yellow caution sign on the floor. There are two people walking down the walkway, and one of them is carrying a knife. The walkway appears to be a public space, possibly a mall or a shopping center.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252506.jpg,pending
2025-06-25,11:20:21,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people walking around, some of whom are carrying handbags. A person is also seen smoking a cigarette. In the center of the scene, there is a small wooden structure, possibly a display or a booth.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625630.jpg,pending
2025-06-25,11:20:19,NonViolence,100_Street_Entracne,"The image shows a man standing in a large room with checkered flooring. He is holding a bottle in his hand and appears to be in a fighting stance. There is also a backpack on the floor nearby. The room has a few TVs mounted on the walls, and a large blue ball is visible in the background.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625789.jpg,pending
2025-06-25,11:20:14,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some of whom are standing and others are walking around. A person is holding a cell phone, and another person is holding a knife. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625992.jpg,pending
2025-06-25,11:20:09,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some of whom are standing near a counter or a table. One person is holding a knife, which is visible in the scene. The overall atmosphere of the image suggests a public or commercial setting, possibly a mall or a similar large indoor space.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254895.jpg,pending
2025-06-25,11:20:09,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a caution sign on the floor. There are two people walking down the walkway, one of them is holding a knife. The walkway appears to be a part of a parking garage or a similar indoor space.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625887.jpg,pending
2025-06-25,11:20:09,NonViolence,100_Street_Entracne,"The image shows a man standing in a large room with a checkered floor. He is holding a small object, possibly a bottle, and appears to be in a fighting stance. There is also a security camera in the room, which is capturing the scene.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252588.jpg,pending
2025-06-25,11:20:06,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some of whom are standing and others are walking around. A person is holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253034.jpg,pending
2025-06-25,11:20:00,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some standing and others sitting. A person is holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be calm and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506254458.jpg,pending
2025-06-25,11:20:00,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a yellow caution sign on the floor. There are two people walking down the walkway, and one of them is carrying a knife. The walkway appears to be a public space, possibly a mall or a shopping center.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506252252.jpg,pending
2025-06-25,11:19:54,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some of whom are standing and others are walking around. A person is holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625542.jpg,pending
2025-06-25,11:19:54,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a yellow caution sign on the floor. There are two people walking down the walkway, and one of them is carrying a knife. The walkway appears to be a public space, possibly a mall or an airport.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251343.jpg,pending
2025-06-25,11:19:54,NonViolence,100_Street_Entracne,"The image shows a man walking through a large room with checkered flooring. He is carrying a large object, possibly a piece of furniture, and appears to be in a fighting stance. There is also a TV screen visible in the background.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625459.jpg,pending
2025-06-25,11:19:52,NonViolence,101st_INT_PTZ,"The image shows a group of people walking through a mall, with some individuals carrying handbags. There is also a person lying on the floor in the middle of the scene. The overall atmosphere appears to be busy and lively, with people moving around and engaging in various activities.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251567.jpg,pending
2025-06-25,11:19:50,NonViolence,BAY_Entrance,"The image shows a large, open building with a tiled floor. There are several people in the scene, some of whom are walking around, while others are standing or sitting. A person is holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506253559.jpg,pending
2025-06-25,11:19:49,NonViolence,100_Street_Entracne,"The image shows a man walking through a mall with a security camera positioned above him. The mall has a checkered floor and a large blue ball in the background. The man appears to be walking in a fighting stance, which might indicate that he is in a confrontational situation.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251265.jpg,pending
2025-06-25,11:19:45,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some standing and others walking around. A person is holding a cell phone, and another person is holding a knife. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625857.jpg,pending
2025-06-25,11:19:44,NonViolence,LRT_Pedway,"The image shows a long walkway in a building, with a caution sign on the floor. There are two people walking down the walkway, and one of them is carrying a knife. The walkway appears to be a part of a parking garage or a similar indoor space.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\20250625205.jpg,pending
2025-06-25,11:19:40,NonViolence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are two people in the scene, one person is standing near the center of the room, and another person is standing closer to the right side of the room. The person near the center of the room appears to be in a fighting stance, while the person on the right side seems to be in a relaxed posture. There is also a sign in the room, but the text on the sign is not clear enough to read.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250625\202506251844.jpg,pending
